CustomerKey,Age,CommuteDistance,EnglishEducation,Gender,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,EnglishOccupation,Region,TotalChildren,YearlyIncome,BikeBuyer
22758,69,2-5 Miles,Partial College,F,0,S,1,1,Professional,North America,2,60000,1
22759,69,10+ Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000,0
22760,69,2-5 Miles,Partial College,M,0,M,1,1,Professional,North America,2,60000,1
22761,69,10+ Miles,Partial College,M,1,S,1,1,Professional,North America,2,60000,0
22762,69,10+ Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000,0
22763,69,10+ Miles,Partial College,F,1,S,1,1,Professional,North America,2,60000,0
22764,69,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000,0
22765,68,2-5 Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000,1
22766,68,10+ Miles,Partial College,F,1,M,2,1,Professional,North America,2,60000,0
22767,68,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000,0
22768,68,2-5 Miles,Bachelors,M,1,M,0,1,Management,North America,2,60000,1
22769,68,10+ Miles,Partial College,M,1,M,1,1,Professional,North America,2,60000,0
22770,68,10+ Miles,Partial College,F,1,M,2,1,Professional,North America,4,70000,1
22771,67,2-5 Miles,Partial High School,M,0,M,2,1,Skilled Manual,North America,2,40000,0
22772,67,2-5 Miles,Partial High School,F,1,M,2,1,Skilled Manual,North America,2,40000,0
22773,67,10+ Miles,Partial College,F,1,M,2,1,Professional,North America,2,60000,0
22774,67,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000,0
22775,67,2-5 Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000,0
22776,67,1-2 Miles,Partial College,F,1,M,1,2,Professional,North America,4,70000,0
22777,66,10+ Miles,High School,M,1,M,2,1,Professional,North America,2,60000,0
22778,66,10+ Miles,Partial College,F,1,M,1,1,Professional,North America,2,60000,1
22779,66,10+ Miles,Partial College,M,1,M,2,1,Professional,North America,2,60000,0
22780,66,2-5 Miles,Partial College,F,1,M,2,1,Professional,North America,2,60000,1
22781,66,10+ Miles,Partial College,M,1,M,1,2,Professional,North America,4,70000,0
22782,66,10+ Miles,Partial College,M,1,S,2,2,Professional,North America,4,70000,1
22783,65,10+ Miles,Partial High School,M,1,M,2,1,Skilled Manual,North America,2,70000,0
22784,65,2-5 Miles,Partial High School,M,1,M,2,1,Skilled Manual,North America,2,70000,1
22785,66,10+ Miles,Partial High School,M,1,M,3,1,Skilled Manual,North America,2,70000,1
22786,65,10+ Miles,Partial High School,M,1,M,3,1,Skilled Manual,North America,2,70000,0
22787,66,10+ Miles,Partial High School,F,1,M,3,1,Skilled Manual,North America,2,70000,1
22788,65,2-5 Miles,Partial High School,M,0,M,3,1,Skilled Manual,North America,2,70000,1
22789,65,10+ Miles,Partial High School,M,1,M,3,1,Skilled Manual,North America,2,70000,1
22790,66,10+ Miles,Partial High School,M,1,S,4,1,Skilled Manual,North America,2,70000,1
22791,66,2-5 Miles,High School,F,1,M,2,1,Professional,North America,2,60000,1
22792,65,10+ Miles,Partial College,M,1,M,1,3,Professional,North America,4,70000,0
22793,64,10+ Miles,Partial College,M,1,S,1,3,Professional,North America,4,70000,0
22794,59,5-10 Miles,Partial College,F,1,M,1,4,Professional,Europe,2,130000,0
22795,61,5-10 Miles,Partial College,F,1,M,3,4,Professional,Europe,2,110000,0
22796,60,5-10 Miles,Partial College,M,0,M,3,4,Professional,Europe,2,110000,0
22797,61,0-1 Miles,Partial College,M,1,M,2,4,Professional,Europe,2,130000,1
22798,60,5-10 Miles,High School,F,1,M,4,3,Professional,Europe,2,150000,0
22799,61,5-10 Miles,Partial High School,F,0,M,4,4,Professional,Europe,3,120000,0
22800,62,2-5 Miles,High School,M,0,M,2,1,Professional,Europe,2,90000,1
22801,62,10+ Miles,Partial College,F,1,M,4,4,Professional,Europe,3,110000,0
22802,62,10+ Miles,Partial High School,F,1,S,4,4,Professional,Europe,3,120000,0
22803,63,0-1 Miles,Partial College,M,0,S,3,4,Professional,Europe,3,130000,1
22804,63,2-5 Miles,Partial College,F,1,M,2,1,Professional,Europe,3,80000,0
22805,73,10+ Miles,Bachelors,F,1,M,2,0,Management,Europe,5,80000,0
22806,73,10+ Miles,Partial College,F,1,M,2,0,Professional,Europe,5,90000,0
22807,73,0-1 Miles,Bachelors,F,1,M,4,4,Management,Europe,3,130000,0
22808,73,0-1 Miles,Bachelors,F,0,S,2,4,Management,Europe,3,170000,1
22809,72,10+ Miles,Partial College,M,1,M,2,0,Professional,Europe,5,80000,0
22810,72,2-5 Miles,Partial College,M,0,M,2,0,Professional,Europe,5,90000,1
22811,72,10+ Miles,Bachelors,M,1,M,4,4,Management,Europe,3,110000,0
22812,72,5-10 Miles,Bachelors,F,1,M,4,4,Management,Europe,4,120000,0
22813,72,5-10 Miles,Bachelors,M,1,M,4,4,Management,Europe,4,130000,0
22814,72,10+ Miles,Bachelors,M,1,M,4,3,Management,Europe,2,100000,0
22815,71,10+ Miles,Bachelors,F,1,M,1,4,Management,Europe,3,100000,0
22816,71,10+ Miles,Bachelors,F,1,M,4,4,Management,Europe,4,120000,1
22817,72,10+ Miles,Bachelors,M,1,S,0,5,Management,Europe,4,120000,1
22818,71,5-10 Miles,Graduate Degree,F,1,M,4,4,Management,Europe,3,150000,0
22819,64,2-5 Miles,Partial College,F,1,M,2,2,Professional,Europe,4,80000,0
22820,63,2-5 Miles,High School,M,1,M,3,4,Professional,Europe,3,100000,0
22821,63,0-1 Miles,Partial College,F,1,M,4,4,Professional,Europe,3,130000,0
22822,64,10+ Miles,High School,M,1,M,4,4,Professional,Europe,5,170000,1
22823,64,0-1 Miles,Bachelors,F,1,M,2,5,Management,Europe,2,160000,0
22824,65,2-5 Miles,Partial College,F,0,M,2,1,Professional,Europe,4,80000,1
22825,65,10+ Miles,Partial College,F,1,S,3,5,Professional,Europe,4,120000,0
22826,65,10+ Miles,High School,M,1,M,3,5,Professional,Europe,4,130000,0
22827,66,10+ Miles,High School,M,1,M,2,2,Professional,Europe,5,80000,0
22828,68,0-1 Miles,Partial College,M,1,M,3,5,Management,Europe,4,160000,1
22829,68,5-10 Miles,High School,F,1,M,3,1,Management,Europe,5,80000,0
22830,68,10+ Miles,Partial College,M,1,M,3,5,Management,Europe,4,120000,0
22831,69,10+ Miles,Partial High School,M,1,S,3,1,Skilled Manual,Europe,5,70000,0
22832,69,5-10 Miles,Partial High School,M,1,M,3,1,Skilled Manual,Europe,5,70000,0
22833,70,10+ Miles,High School,M,1,M,3,1,Management,Europe,5,80000,0
22834,70,5-10 Miles,Partial High School,M,1,M,4,4,Professional,Europe,3,100000,0
22835,70,5-10 Miles,Partial High School,M,1,M,0,5,Professional,Europe,4,100000,0
22836,70,10+ Miles,Partial High School,F,1,S,3,5,Professional,Europe,4,110000,1
22837,71,10+ Miles,High School,M,1,M,4,5,Management,Europe,5,120000,0
22838,70,0-1 Miles,Partial High School,M,1,M,4,5,Professional,Europe,5,130000,0
22839,42,2-5 Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,60000,0
22840,41,10+ Miles,Bachelors,M,1,S,2,0,Professional,Pacific,0,70000,0
22841,41,10+ Miles,Bachelors,M,1,S,3,0,Professional,Pacific,0,70000,0
22842,41,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,70000,0
22843,41,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,70000,0
22844,41,10+ Miles,Bachelors,F,0,M,3,0,Professional,Pacific,0,70000,0
22845,42,10+ Miles,Bachelors,M,0,M,2,0,Professional,Pacific,0,80000,1
22846,42,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,80000,0
22847,43,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000,0
22848,43,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,80000,0
22849,44,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,80000,0
22850,44,10+ Miles,High School,M,0,M,4,5,Management,Pacific,4,130000,1
22851,44,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,90000,1
22852,45,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,80000,0
22853,45,10+ Miles,Bachelors,F,1,S,3,0,Professional,Pacific,0,80000,0
22854,44,10+ Miles,High School,F,1,S,2,5,Management,Pacific,0,100000,1
22855,45,10+ Miles,Partial College,F,0,M,3,5,Management,Pacific,0,110000,0
22856,46,10+ Miles,Bachelors,M,0,M,4,0,Professional,Pacific,0,80000,0
22857,46,10+ Miles,High School,M,1,M,4,5,Management,Pacific,0,110000,1
22858,45,10+ Miles,High School,F,1,M,4,5,Management,Pacific,4,130000,0
22859,46,10+ Miles,Bachelors,F,0,M,4,0,Professional,Pacific,0,90000,0
22860,47,10+ Miles,High School,M,1,M,4,5,Management,Pacific,0,100000,1
22861,53,0-1 Miles,Partial College,M,1,M,3,5,Professional,North America,5,90000,0
22862,54,2-5 Miles,Bachelors,M,1,M,4,2,Management,North America,3,110000,1
22863,61,0-1 Miles,Partial College,M,1,M,0,3,Professional,North America,4,70000,0
22864,61,5-10 Miles,Partial College,M,0,M,0,1,Professional,North America,2,90000,1
22865,84,2-5 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,80000,0
22866,43,2-5 Miles,Partial College,M,1,S,1,0,Clerical,Europe,0,30000,0
22867,37,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,0
22868,38,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,0
22869,37,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,0
22870,39,2-5 Miles,High School,F,1,S,1,0,Manual,Europe,0,30000,0
22871,55,2-5 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,1,70000,1
22872,55,2-5 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,1,70000,1
22873,56,2-5 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,1,70000,1
22874,56,10+ Miles,High School,M,1,S,3,3,Skilled Manual,North America,4,40000,1
22875,57,2-5 Miles,High School,M,1,S,2,2,Skilled Manual,North America,4,40000,1
22876,56,2-5 Miles,High School,F,1,M,2,2,Skilled Manual,North America,4,40000,1
22877,56,2-5 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,1,60000,1
22878,56,2-5 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,1,60000,1
22879,56,0-1 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,1,60000,1
22880,57,0-1 Miles,High School,F,1,M,2,2,Skilled Manual,North America,4,40000,1
22881,57,2-5 Miles,High School,M,1,M,2,2,Skilled Manual,North America,4,40000,1
22882,51,0-1 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,50000,0
22883,50,0-1 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,50000,0
22884,50,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,50000,0
22885,51,2-5 Miles,Graduate Degree,M,1,S,1,0,Professional,North America,0,60000,1
22886,50,2-5 Miles,Graduate Degree,F,1,S,1,0,Professional,North America,0,60000,1
22887,58,2-5 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,1,60000,1
22888,58,2-5 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,1,60000,1
22889,58,2-5 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,1,60000,1
22890,58,2-5 Miles,Bachelors,F,1,M,0,3,Professional,North America,4,60000,0
22891,59,2-5 Miles,Bachelors,F,1,M,0,3,Professional,North America,4,60000,0
22892,58,0-1 Miles,Graduate Degree,M,0,S,1,0,Professional,North America,1,70000,1
22893,58,0-1 Miles,Graduate Degree,F,0,S,1,0,Professional,North America,2,70000,1
22894,58,10+ Miles,Graduate Degree,F,1,M,3,5,Professional,North America,5,70000,0
22895,58,10+ Miles,Graduate Degree,M,1,S,3,5,Professional,North America,5,70000,1
22896,60,2-5 Miles,Bachelors,M,1,M,1,2,Professional,North America,3,60000,1
22897,59,2-5 Miles,Bachelors,F,1,M,1,0,Professional,North America,1,60000,1
22898,60,2-5 Miles,Bachelors,F,1,M,1,0,Professional,North America,1,60000,1
22899,59,2-5 Miles,Bachelors,M,1,M,1,0,Professional,North America,1,60000,1
22900,59,2-5 Miles,Bachelors,M,1,S,1,0,Professional,North America,1,60000,1
22901,59,0-1 Miles,Bachelors,F,0,S,1,0,Professional,North America,1,60000,1
22902,59,2-5 Miles,Graduate Degree,M,1,M,1,4,Professional,North America,5,70000,0
22903,59,0-1 Miles,Graduate Degree,F,1,S,0,4,Professional,North America,5,80000,1
22904,48,0-1 Miles,Graduate Degree,M,0,S,0,0,Management,Pacific,1,90000,1
22905,48,0-1 Miles,Graduate Degree,M,1,M,0,0,Management,Pacific,1,90000,1
22906,48,0-1 Miles,Graduate Degree,F,0,M,0,0,Management,Pacific,1,90000,1
22907,50,0-1 Miles,Bachelors,M,1,M,1,2,Professional,Pacific,2,60000,1
22908,48,2-5 Miles,Bachelors,M,1,M,0,0,Professional,Pacific,2,90000,1
22909,49,0-1 Miles,Bachelors,M,0,S,1,2,Professional,Pacific,2,60000,1
22910,49,0-1 Miles,Bachelors,F,1,M,1,2,Professional,Pacific,2,60000,1
22911,49,10+ Miles,Bachelors,M,1,M,3,5,Professional,Pacific,5,70000,0
22912,48,2-5 Miles,Graduate Degree,F,1,S,1,0,Management,Pacific,1,110000,1
22913,48,0-1 Miles,Graduate Degree,F,1,S,2,0,Management,Pacific,1,120000,1
22914,51,10+ Miles,Bachelors,F,1,S,3,5,Professional,Pacific,5,70000,0
22915,51,10+ Miles,Bachelors,F,1,M,4,5,Professional,Pacific,5,70000,0
22916,50,10+ Miles,Bachelors,F,1,M,4,5,Professional,Pacific,5,70000,0
22917,51,0-1 Miles,Graduate Degree,M,1,S,3,5,Management,Pacific,5,80000,0
22918,52,0-1 Miles,Graduate Degree,M,1,S,3,5,Management,Pacific,5,80000,0
22919,51,0-1 Miles,Bachelors,M,1,M,3,5,Professional,Pacific,5,80000,0
22920,53,0-1 Miles,Bachelors,M,1,M,1,3,Professional,Pacific,3,60000,0
22921,50,5-10 Miles,Bachelors,F,1,S,1,0,Professional,Pacific,0,70000,1
22922,49,5-10 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,70000,0
22923,54,5-10 Miles,Bachelors,M,1,M,2,3,Professional,Pacific,3,60000,0
22924,54,10+ Miles,Bachelors,F,1,S,3,4,Professional,Pacific,4,60000,0
22925,53,10+ Miles,Bachelors,F,1,M,3,4,Professional,Pacific,4,60000,0
22926,55,5-10 Miles,Bachelors,M,1,S,2,2,Professional,Pacific,3,60000,1
22927,55,0-1 Miles,Bachelors,M,0,S,2,2,Professional,Pacific,3,60000,1
22928,54,5-10 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,70000,0
22929,50,1-2 Miles,Bachelors,F,0,S,0,0,Professional,Pacific,2,90000,1
22930,50,1-2 Miles,Bachelors,M,1,M,0,4,Professional,Pacific,4,90000,1
22931,90,1-2 Miles,Graduate Degree,M,0,M,1,0,Management,Pacific,5,100000,1
22932,55,0-1 Miles,Partial College,M,0,S,1,0,Skilled Manual,Pacific,1,70000,1
22933,55,0-1 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,1,60000,1
22934,55,5-10 Miles,Bachelors,F,1,M,1,0,Professional,Pacific,1,60000,1
22935,56,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,Pacific,1,60000,1
22936,56,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,Pacific,1,60000,1
22937,56,0-1 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,1,60000,1
22938,56,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,60000,1
22939,56,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,Pacific,1,60000,1
22940,51,1-2 Miles,Graduate Degree,F,0,S,1,0,Management,Pacific,0,100000,1
22941,51,5-10 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,100000,0
22942,57,5-10 Miles,Partial College,F,1,M,1,0,Skilled Manual,Pacific,1,60000,1
22943,57,0-1 Miles,Partial College,M,0,S,1,0,Skilled Manual,Pacific,1,60000,1
22944,58,5-10 Miles,Bachelors,F,1,M,1,0,Professional,Pacific,1,90000,0
22945,58,1-2 Miles,Bachelors,F,0,M,1,0,Professional,Pacific,1,90000,0
22946,58,2-5 Miles,Bachelors,M,1,S,1,0,Professional,Pacific,1,90000,1
22947,84,0-1 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,2,40000,0
22948,53,5-10 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,0,70000,0
22949,84,5-10 Miles,Graduate Degree,M,1,S,1,0,Management,Pacific,1,50000,0
22950,54,0-1 Miles,Bachelors,F,0,S,1,0,Professional,Pacific,0,70000,1
22951,54,5-10 Miles,Bachelors,F,1,S,1,0,Professional,Pacific,0,70000,1
22952,54,0-1 Miles,Bachelors,M,0,M,1,0,Professional,Pacific,0,70000,0
22953,54,5-10 Miles,Bachelors,F,1,S,2,0,Professional,Pacific,0,70000,1
22954,55,5-10 Miles,Bachelors,M,0,S,2,0,Professional,Pacific,0,70000,1
22955,55,0-1 Miles,Bachelors,F,0,M,2,4,Professional,Pacific,5,70000,0
22956,55,5-10 Miles,Partial College,M,1,M,2,4,Skilled Manual,Pacific,5,70000,0
22957,55,0-1 Miles,Partial College,F,1,M,2,4,Skilled Manual,Pacific,5,70000,0
22958,57,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,Pacific,1,60000,1
22959,57,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,Pacific,1,60000,1
22960,56,5-10 Miles,Partial College,M,1,M,3,4,Skilled Manual,Pacific,5,70000,0
22961,56,10+ Miles,Partial College,F,1,M,3,4,Skilled Manual,Pacific,5,70000,1
22962,60,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,70000,0
22963,60,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,70000,0
22964,82,5-10 Miles,Partial College,M,0,S,2,0,Clerical,Pacific,2,30000,0
22965,81,5-10 Miles,Partial College,F,0,S,2,0,Clerical,Pacific,2,30000,0
22966,61,0-1 Miles,Partial College,F,0,S,1,0,Skilled Manual,Pacific,2,80000,1
22967,41,0-1 Miles,High School,F,0,M,2,0,Skilled Manual,North America,0,30000,0
22968,42,5-10 Miles,High School,M,0,S,1,0,Skilled Manual,North America,0,40000,0
22969,42,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,0
22970,41,5-10 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,0
22971,37,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,30000,1
22972,38,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,1
22973,71,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,Pacific,5,10000,0
22974,80,5-10 Miles,Partial College,F,1,M,2,0,Clerical,Pacific,2,30000,0
22975,39,0-1 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,30000,1
22976,39,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,1
22977,39,0-1 Miles,High School,M,0,M,2,0,Skilled Manual,North America,0,40000,0
22978,79,5-10 Miles,Bachelors,M,1,M,2,0,Management,Pacific,2,40000,0
22979,40,0-1 Miles,Partial High School,M,0,S,2,0,Clerical,North America,0,30000,0
22980,41,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,0
22981,40,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,0
22982,41,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,0
22983,38,5-10 Miles,Partial High School,F,1,S,2,0,Clerical,North America,0,30000,0
22984,38,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,0
22985,38,0-1 Miles,High School,F,0,M,2,0,Skilled Manual,North America,0,40000,0
22986,77,5-10 Miles,Partial College,F,0,S,2,0,Clerical,Pacific,2,30000,1
22987,77,0-1 Miles,Bachelors,M,1,M,2,0,Management,Pacific,2,40000,1
22988,78,5-10 Miles,Bachelors,F,1,M,2,0,Management,Pacific,2,40000,1
22989,41,5-10 Miles,Partial College,F,1,M,1,0,Skilled Manual,North America,0,40000,0
22990,41,1-2 Miles,Partial College,F,0,S,1,0,Skilled Manual,North America,0,40000,0
22991,43,5-10 Miles,Partial College,F,1,S,1,0,Skilled Manual,North America,0,50000,0
22992,44,1-2 Miles,Partial College,M,0,S,1,0,Skilled Manual,North America,0,60000,1
22993,46,0-1 Miles,Partial College,M,0,S,2,0,Skilled Manual,North America,0,70000,1
22994,45,1-2 Miles,Bachelors,F,1,M,1,0,Management,North America,0,80000,1
22995,45,1-2 Miles,Bachelors,F,1,S,1,0,Management,North America,0,80000,1
22996,45,1-2 Miles,Bachelors,M,1,M,1,0,Management,North America,0,80000,1
22997,49,1-2 Miles,Bachelors,M,1,M,1,0,Management,North America,0,80000,1
22998,49,1-2 Miles,Bachelors,F,1,M,1,0,Management,North America,0,80000,1
22999,49,1-2 Miles,Bachelors,M,1,M,1,0,Management,North America,0,80000,1
23000,50,10+ Miles,Graduate Degree,F,1,M,1,1,Management,North America,0,110000,0
23001,51,1-2 Miles,Bachelors,M,0,S,4,1,Management,North America,0,120000,0
23002,50,1-2 Miles,Partial College,M,0,S,3,4,Skilled Manual,North America,4,90000,0
23003,49,1-2 Miles,Bachelors,F,0,S,3,0,Management,North America,2,100000,0
23004,49,0-1 Miles,Graduate Degree,M,1,M,3,0,Management,North America,1,130000,0
23005,38,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,North America,0,40000,0
23006,38,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,0,30000,0
23007,38,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,North America,0,30000,0
23008,73,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,Pacific,4,20000,0
23009,40,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,0
23010,40,5-10 Miles,Partial High School,M,1,S,2,0,Clerical,North America,0,40000,0
23011,39,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,North America,0,30000,0
23012,71,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,4,20000,0
23013,71,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,Pacific,4,20000,0
23014,71,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,Pacific,4,20000,0
23015,47,0-1 Miles,Graduate Degree,M,1,M,0,1,Skilled Manual,North America,1,70000,1
23016,47,1-2 Miles,Graduate Degree,F,1,M,0,1,Skilled Manual,North America,1,70000,1
23017,47,1-2 Miles,Graduate Degree,F,1,M,0,1,Skilled Manual,North America,1,70000,1
23018,47,0-1 Miles,Graduate Degree,M,1,M,0,1,Skilled Manual,North America,1,70000,1
23019,46,1-2 Miles,Graduate Degree,F,1,M,0,0,Skilled Manual,North America,1,60000,1
23020,54,10+ Miles,Partial College,F,1,M,1,0,Professional,North America,0,90000,0
23021,54,2-5 Miles,Partial College,F,1,M,2,2,Professional,North America,0,100000,1
23022,55,5-10 Miles,Partial College,F,1,S,2,4,Professional,North America,5,80000,0
23023,55,5-10 Miles,Partial College,F,1,M,3,4,Professional,North America,5,90000,0
23024,56,1-2 Miles,Partial College,F,1,M,3,2,Professional,North America,1,100000,0
23025,55,1-2 Miles,Partial College,M,1,M,4,2,Professional,North America,1,100000,0
23026,55,5-10 Miles,Partial College,F,1,S,4,3,Professional,North America,1,120000,1
23027,55,0-1 Miles,Bachelors,M,0,S,4,2,Management,North America,1,130000,0
23028,56,2-5 Miles,Bachelors,F,1,M,4,2,Management,North America,1,130000,1
23029,56,1-2 Miles,Partial College,M,1,M,3,4,Professional,North America,5,80000,0
23030,56,1-2 Miles,High School,M,1,M,2,3,Professional,North America,4,90000,0
23031,56,5-10 Miles,High School,F,1,S,2,3,Professional,North America,4,90000,0
23032,57,2-5 Miles,Bachelors,M,1,M,3,3,Management,North America,1,130000,1
23033,56,2-5 Miles,Bachelors,M,1,M,3,3,Management,North America,1,130000,1
23034,56,2-5 Miles,Bachelors,F,0,S,3,3,Management,North America,1,130000,1
23035,56,0-1 Miles,Bachelors,F,1,M,3,3,Management,North America,1,130000,1
23036,57,0-1 Miles,Bachelors,M,0,S,3,3,Management,North America,1,130000,1
23037,62,5-10 Miles,Partial High School,M,1,S,2,0,Skilled Manual,North America,2,80000,0
23038,62,1-2 Miles,High School,F,0,S,2,0,Professional,North America,2,60000,1
23039,62,1-2 Miles,High School,M,0,M,2,0,Professional,North America,2,60000,1
23040,63,1-2 Miles,High School,M,0,M,2,0,Professional,North America,2,60000,1
23041,62,5-10 Miles,High School,F,1,S,0,3,Professional,North America,4,70000,1
23042,62,5-10 Miles,High School,F,1,S,0,3,Professional,North America,4,70000,1
23043,62,1-2 Miles,High School,F,1,M,1,3,Professional,North America,4,70000,0
23044,63,5-10 Miles,Partial High School,M,1,M,2,0,Skilled Manual,North America,2,70000,0
23045,64,1-2 Miles,Partial High School,M,0,M,2,0,Skilled Manual,North America,2,70000,0
23046,82,5-10 Miles,Partial College,F,1,M,2,0,Professional,North America,3,40000,0
23047,82,1-2 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,70000,1
23048,81,5-10 Miles,Partial College,F,1,M,2,0,Professional,North America,3,40000,0
23049,81,1-2 Miles,Graduate Degree,F,0,S,2,0,Management,North America,2,50000,0
23050,81,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,2,50000,0
23051,81,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,2,60000,0
23052,81,0-1 Miles,Graduate Degree,M,1,M,3,3,Management,North America,2,130000,0
23053,57,5-10 Miles,High School,F,1,M,3,3,Professional,North America,4,90000,0
